Date,Bid,Descript
2010/12/28,000063.SZ,中兴通讯 ZXONE 系列 通过 国家 课题 全面 设备 测试 
2010/12/28,000063.SZ,中兴通讯 申请 授信额度 加码 
2010/12/28,000063.SZ,东方 证券 通信 行业 设备 投资 或超 预期 
2011/1/5,000063.SZ,中兴 预计 今年 终端产品 销量 增长 
2011/1/5,000063.SZ,中兴通讯 称 去年 终端产品 出货量 同比 增 五成 
2011/1/5,000063.SZ,中兴通讯 年 终端产品 销量 增长 近 
2011/1/5,000063.SZ,何士友 谈 中兴 手机 布局 未来 三年 冲击 全球 前 三 
2011/1/7,000063.SZ,中兴 美国 制定 三年 目标 以 G 终端 全面 突破 
2011/1/7,000063.SZ,中兴 G 终端 今年 全面 上市 重点 锁定 美国 
2011/1/17,000063.SZ,中兴通讯 印度 公司 任命 崔良军 为 CEO 
2011/1/17,000063.SZ,光大 证券 维持 通信 行业 整体 增持 评级 
2011/1/20,000063.SZ,中兴通讯 年度 市场 滚动 份额 全球 第三 
2011/1/24,000063.SZ,中兴通讯 中兴 债日 付息 
2011/1/25,000063.SZ,光大 证券 对 通信 行业 整 维持 增持 评级 
2011/1/26,000063.SZ,中兴 印尼 CDMA 技术 有望 显著 发展 智能机 空白 
2011/1/27,000063.SZ,中兴通讯 海外 市场 遇阻 泰国 G 招标 出局 
2011/1/27,000063.SZ,中兴通讯 北美 释冰 
2011/1/27,000063.SZ,海外 市场 遇阻 中兴通讯 泰国 G 招标 出局 
2011/1/28,000063.SZ,中信 建投 中兴通讯 存在 较 好 投资 机会 
2011/1/28,000063.SZ,中兴通讯 成为 全球 第四 大 手机 厂商 
2011/1/28,000063.SZ,东方 证券 中兴通讯 将 受益 TDLTE 建设 
2011/1/28,000063.SZ,中兴通讯 去年 净利 增 逾 
2011/2/1,000063.SZ,中银国际 中兴通讯 年 前景 光明 
2011/2/10,000063.SZ,中兴通讯 今年 将 加大 套保 产品 投资 
2011/2/11,000063.SZ,东方 证券 中兴通讯 盈利 水平 有望 显著 提高 
2011/2/12,000063.SZ,中兴通讯 国际 专利申请 量 跃居 全球 第二 
2011/2/14,000063.SZ,中兴通讯 料 今年 手机 销量 增 
2011/2/15,000063.SZ,中兴通讯 银监会 批准 筹建 企业 集团 财务 公司 
2011/2/15,000063.SZ,中兴通讯 筹建 企业 集团 财务 公司 获批 
2011/2/16,000063.SZ,中信证券 中兴通讯 财务 公司 获批 利于 费用 节减 与 业务 扩张 
2011/2/18,000063.SZ,国泰君安 中兴通讯 以新 技术 向 海外 市场 扩展 
2011/2/22,000063.SZ,华泰 联合 中兴通讯 业绩 潜力 与 股票 估值 都 可 期待 
2011/2/22,000063.SZ,八 机构 混战 中兴通讯 成交 创天量 
2011/2/25,000063.SZ,东方 证券 维持 中兴通讯 买入 评级 目标价 元 
2011/3/7,000063.SZ,申银万国 中兴通讯 未来 两年 CAGR 上 台阶 
2011/3/7,000063.SZ,国泰君安 中兴通讯 将 最为 受益 国内 G 推广 
2011/3/10,000063.SZ,中 移动 G 试验 网将 招标 中兴通讯 昨 流入 
2011/3/11,000063.SZ,中兴通讯 备受 追捧 两融 余额 突破 亿 
2011/3/11,000063.SZ,中兴通讯 备受 追捧 两融 余额 突破 亿 
2011/3/16,000063.SZ,中兴通讯 周三 走高 将 于 周四 公布 年报 
2011/3/16,000063.SZ,中兴通讯 获 马来西亚 高速 无线网络 建设 大单 
2011/3/16,000063.SZ,中兴通讯 G 推广 又 结 硕果 马来西亚 签大单 
2011/3/17,000063.SZ,中兴通讯 去年 净利 增 逾 三成 拟 转派 元 
2011/3/17,000063.SZ,中兴通讯 第四季 净利 上升 符合 预期 
2011/3/18,000063.SZ,申银万国 给予 中兴通讯 目标价 元 
2011/3/18,000063.SZ,国信 证券 中兴通讯 未来 持续增长 确定性 较 高 
2011/3/18,000063.SZ,中兴通讯 去年 净利润 同比 增 
2011/3/18,000063.SZ,中兴通讯 投资 亿建 南京 研发 基地 
2011/3/18,000063.SZ,中兴通讯 亿建 研发 基地 
2011/3/18,000063.SZ,中兴通讯 投资 亿建 南京 研发 基地 
2011/3/21,000063.SZ,国泰君安 坚定 看好 中兴通讯 未来 发展 
2011/3/23,000063.SZ,申银万国 预计 中兴通讯 收入 保持 增长 
2011/3/23,000063.SZ,中兴通讯 计划 在 刚果 布 建设 光伏 组件 厂 
2011/3/23,000063.SZ,中兴 手机 全球 销量 首次 进入 世界 前五 韩企 紧张 
2011/3/31,000063.SZ,中兴通讯 去年 全年 营业 收入 突破 七百 
2011/4/6,000063.SZ,银河证券 专利 诉讼 将 无碍 中兴通讯 对欧 销售 
2011/4/6,000063.SZ,中兴 在 欧 遭遇 爱立信 起诉 
2011/4/7,000063.SZ,中兴通讯 被 爱立信 起诉 侵权 研究员 对 公司 影响 不 大 
2011/4/8,000063.SZ,中兴通讯 应诉 爱立信 专利 诉讼 
2011/4/11,000063.SZ,光大 证券 通信 行业 板块 估值 趋于 合理 且 投资 机会 隐现 
2011/4/12,000063.SZ,专利 战 升级 中兴 正式 反诉 爱立信 
2011/4/13,000063.SZ,中兴通讯 反诉 爱立信 侵权 涉 GSM 等 业务 
2011/4/13,000063.SZ,中兴通讯 反诉 爱立信 专利 战 背后 现 G 布网 竞争 
2011/4/15,000063.SZ,申银万国 通信 行业 主 设备 商 增长 平淡 
2011/4/18,000063.SZ,中兴通讯 助力 中国联通 构建 HSPA 精品 承载 网 
2011/4/19,000063.SZ,中兴通讯 年 第一季度 纯利 同比 增 
2011/4/20,000063.SZ,国信 证券 看好 中兴通讯 全年 表现 
2011/4/20,000063.SZ,中兴通讯 季度 增长 平淡 后续 望 加速 
2011/4/20,000063.SZ,银河证券 中兴通讯 将 受益 运营商 资本 开支 落实 
2011/4/20,000063.SZ,申银万国 中兴通讯 毛利率 指标 向 好 
2011/4/20,000063.SZ,中兴通讯 首季 赚 亿 
2011/4/22,000063.SZ,中兴 诉 爱立信 开打 专利 战 
2011/4/25,000063.SZ,中兴通讯 传统 淡季 缺乏 亮点 买入 评级 
2011/4/26,000063.SZ,中兴通讯 首次 曝光 智能 终端 全球 市场 版图 
2011/4/28,000063.SZ,中兴通讯 计划 今年 销售 智能 终端 万部 
2011/4/29,000063.SZ,中兴 反击 华为 不 畏惧 来自 背面 的 寻衅 
2011/4/29,000063.SZ,华为 在 欧洲 起诉 中兴通讯 侵权 中兴 腹背受敌 遭 专利 围攻 
2011/4/29,000063.SZ,涉 知识产权 侵权 华为 中兴 欧洲 斗法 
2011/5/3,000063.SZ,中兴通讯 在 欧洲 和 中国 同时 反诉 华为 
2011/5/3,000063.SZ,中兴通讯 再陷 专利 纠纷 华为 诉其 侵权 
2011/5/4,000063.SZ,长城 证券 维持 中兴通讯 强烈推荐 评级 
2011/5/4,000063.SZ,叶檀 华为 中兴 内战 不必 担心 
2011/5/4,000063.SZ,华为 中兴 同室操戈 
2011/5/4,000063.SZ,中兴 再次 反诉 华为 欧洲 市场 成 战场 
2011/5/5,000063.SZ,中兴通讯 诉 华为 侵权 是否 立案 今日 揭晓 
2011/5/5,000063.SZ,传 中兴 正 寻求 亿美元 贷款 
2011/5/5,000063.SZ,中兴通讯 宣布 智能 终端 战略 转型 
2011/5/6,000063.SZ,华为 中兴 专利 战 呼唤 国家 知识产权 战略 
2011/5/7,000063.SZ,中兴通讯 未 公告 遭 华为 起诉 或 违反 信披 守则 
2011/5/13,000063.SZ,中兴通讯 撇开 纷扰 唯以 业绩 鉴 价值 
2011/5/13,000063.SZ,中兴通讯 积极 应对 华为 专利 诉讼 
2011/5/13,000063.SZ,中兴通讯 回应 华为 专利 诉讼案 
2011/5/13,000063.SZ,德国 禁止 中兴 销售 使用 华为 商标 的 网络设备 
2011/5/16,000063.SZ,中兴通讯 行业 竞争 激烈 公司 实力 已 验证 
2011/5/16,000063.SZ,国泰君安 维持 中兴通讯 增持 评级 
2011/5/16,000063.SZ,中兴通讯 撇开 纷扰 唯以 业绩 鉴 价值 
2011/5/17,000063.SZ,中兴通讯 出售 国民 技术 股份 以 筹集 发展 资金 
2011/5/18,000063.SZ,国民 技术 一路 狂跌 二 股东 中兴通讯 放言 减持 
2011/5/19,000063.SZ,银河证券 中兴通讯 有望 兑现 投资收益 
2011/5/19,000063.SZ,中兴 助 移动 完成 LTE 外场 测试 
2011/5/19,000063.SZ,银河证券 维持 中兴通讯 推荐 评级 
2011/5/20,000063.SZ,中兴 希望 云 计算 几年 后 占 其营收 
2011/5/23,000063.SZ,申银万国 重申 中兴通讯 买入 评级 
2011/5/23,000063.SZ,申银万国 中兴通讯 订单 增长 情况 理想 
2011/5/25,000063.SZ,中兴通讯 预计 今年 销售额 增长 超 
2011/5/27,000063.SZ,大笔 减持 国民 技术 中兴通讯 未 做 回应 
2011/5/30,000063.SZ,中兴通讯 择机 出售 国民 技术 股份有限公司 股份 
2011/5/30,000063.SZ,中兴通讯 减持 国民 技术 股份 获利 近 
2011/5/30,000063.SZ,中兴 新 打造 矿井 下 诺亚方舟 
2011/5/31,000063.SZ,中兴通讯 出售 国民 技术 股份 股权 
2011/5/31,000063.SZ,中兴通讯 大举 减持 国民 技术 套现 近 
2011/5/31,000063.SZ,中兴通讯 天 套现 亿 减持 阴云 或 依旧 
2011/5/31,000063.SZ,国民 技术 股价 创新 低 中兴 天 套现 亿 
2011/6/1,000063.SZ,中兴通讯 借云 计算 进军 IT 领域 
2011/6/1,000063.SZ,国民 技术 遭 中兴通讯 减持 
2011/6/2,000063.SZ,中兴通讯 获得 中国联通 万部 智能手机 订单 
2011/6/2,000063.SZ,中兴通讯 与 英国 电信 结成 研发 合作伙伴 
2011/6/3,000063.SZ,中兴通讯 交换机 抢占 全球 运营商 市场份额 第二 
2011/6/7,000063.SZ,中兴通讯 走 出去 投产 巴西 
2011/6/7,000063.SZ,中兴 反击 华为 诉其 三项 专利 侵权 
2011/6/7,000063.SZ,中兴 交换机 抢占 全球 运营商 市场份额 第二 
2011/6/7,000063.SZ,中兴 反击 华为 诉其 三项 专利 侵权 
2011/6/7,000063.SZ,中兴 反击 华为 诉其 三项 专利 侵权 
2011/6/8,000063.SZ,中兴 交换机 全球 抢 份额 季 跃升 至 第二位 
2011/6/8,000063.SZ,华为 中兴 不 和解 LTE 千亿 订单 争夺战 欧洲 爆发 
2011/6/8,000063.SZ,中兴 北美 近三年 复合 增长 加速 品牌 扩张 
2011/6/8,000063.SZ,华为 中兴 再起 专利 波澜 
2011/6/8,000063.SZ,中兴通讯 交换机 全球 抢 份额 
2011/6/9,000063.SZ,中兴通讯 委托 中国银行 为 其 借款 亿美元 
2011/6/9,000063.SZ,中兴通讯 开通 广州 TDLTE 测试 区域 
2011/6/13,000063.SZ,中兴通讯 股东 减持 公司 股份 万股 
2011/6/13,000063.SZ,基金 机构 天内 增筹 中兴通讯 
2011/6/13,000063.SZ,高技术 低 估值 双重 诱惑 基金 天增筹 中兴 亿 
2011/6/13,000063.SZ,中兴通讯 将 参与 竞购 北电 网络 专利 资产 
2011/6/13,000063.SZ,高技术 低 估值 双重 诱惑 基金 天增筹 中兴通讯 
2011/6/14,000063.SZ,中兴通讯 择机 出售 部分 国民 技术 股份 
2011/6/14,000063.SZ,中兴通讯 控股 股东 一笔 套现 亿大 股东 减持 老虎 出笼 
2011/6/14,000063.SZ,中兴 股东 减持 亿 接盘 方 跻身 第三 股东 
2011/6/14,000063.SZ,中兴通讯 大 股东 套现 亿 业内 称欲补 员工 激励 资金 
2011/6/15,000063.SZ,中兴通讯 天狂 抛 国民 技术 获利 亿 
2011/6/15,000063.SZ,中兴通讯 称大 股东 战略性 减持 
2011/6/15,000063.SZ,溢价 减持 近 万股 中兴通讯 接盘 者 或 现身 半年报 
2011/6/16,000063.SZ,中兴通讯 发布 全球 首款 CDMALTE 双模 TR 分布式 基站 系统 
2011/6/16,000063.SZ,中兴通讯 获金 蜜蜂 领袖 型 企业 
2011/6/16,000063.SZ,中兴 美国 悄然 扩张 
2011/6/16,000063.SZ,中兴通讯 减持 与 被 减持 游戏 或 继续 
2011/6/16,000063.SZ,美 联邦 法院 裁定 中兴通讯 盗用 美 公司 软件 
2011/6/17,000063.SZ,中兴 联合 电信 推 全系列 CDMA 智能 终端 
2011/6/17,000063.SZ,海外 扩张 急需 现金 输血 中兴通讯 密集 抛售 国民 技术 已 套现 
2011/6/21,000063.SZ,中兴通讯 高清 视频会议 系统 开拓 北美 市场 
2011/6/21,000063.SZ,长城 证券 通信 行业 值得 关注 
2011/6/23,000063.SZ,中兴通讯 将 为 云 计算 注资 亿美元 
2011/6/23,000063.SZ,中兴 明年 或 推 G 版 平板 电脑 
2011/6/24,000063.SZ,民族 证券 中兴通讯 重点 布局 云 计算 
2011/6/24,000063.SZ,中兴通讯 再 抛 国民 技术 
2011/6/24,000063.SZ,中兴通讯 再次 减持 国民 技术 套现 
2011/6/24,000063.SZ,中兴通讯 再 抛 国民 技术 万股 两月次 减持 仍 稳居 二 股东 
2011/6/24,000063.SZ,东方 证券 光通信 行业 或现 投资性 机会 
2011/6/27,000063.SZ,中兴通讯 管理层 增持 公司股票 
2011/6/27,000063.SZ,东方 证券 中兴通讯 新 业务 将成 利润 增长点 
2011/6/28,000063.SZ,申银万国 中兴通讯 下半年 将 快速增长 
2011/6/28,000063.SZ,中信证券 中兴通讯 当前 估值 偏低 
2011/6/28,000063.SZ,民族 证券 中兴通讯 高管 增持 或 提振 股价 
2011/6/28,000063.SZ,中兴通讯 高管 增持 彰显 对 公司 发展 信心十足 
2011/6/28,000063.SZ,中兴通讯 高管 增持 凸显 信心 
2011/6/28,000063.SZ,光大 证券 中兴通讯 高管 增持 显 信心 
2011/6/28,000063.SZ,东方 证券 中兴通讯 高管 增持 看好 发展前景 
2011/6/28,000063.SZ,中兴通讯 高管 集体 增持 耗资 万 
2011/6/28,000063.SZ,中兴通讯 月 起 将 在 巴西 生产 平板 电脑 
2011/6/28,000063.SZ,海通 证券 中兴通讯 推动 云 计算 业务 拓展 
2011/6/28,000063.SZ,中兴通讯 月 开始 在 巴西 生产 平板 电脑 
2011/6/28,000063.SZ,中兴通讯 高管 集体 斥资 万 增持 
2011/6/28,000063.SZ,光大 证券 下半年 通信 行业 有望 复苏 
2011/6/29,000063.SZ,芯片 商 Inside 与 中兴 扩大 合作 
2011/6/29,000063.SZ,中兴通讯 多名 高管 增持 为 哪般 
2011/6/29,000063.SZ,中兴 CMMB 智能手机 抢滩 市场 
2011/6/29,000063.SZ,中兴通讯 多名 高管 增持 为 哪般 
2011/6/29,000063.SZ,中兴通讯 多名 高管 增持 为 哪般 
2011/6/29,000063.SZ,信 达 证券 光通信 行业 将 长期 处于 景气 期 
2011/6/30,000063.SZ,中兴通讯 年度 利润分配 股权 登记日 为 
2011/6/30,000063.SZ,联手 中 联通 中兴 搅局 千元 智能机 市场 
2011/6/30,000063.SZ,Q 中兴通讯 PTN 市场占有率 居 第一 
2011/7/5,000063.SZ,通信 行业 把握 下半年 投资 机会 
2011/7/7,000063.SZ,国泰君安 中兴通讯 规模 仍 有 较大 提升 空间 
2011/7/8,000063.SZ,中兴通讯 为 全资 子公司 贷款 亿美元 提供 担保 
2011/7/8,000063.SZ,聚飞 光电 今上 会 中兴通讯 为 其 客户 兼 股东 
2011/7/8,000063.SZ,申银万国 下半年 通信 设备 行业 景气 度 或 提升 
2011/7/11,000063.SZ,中兴 第一期 股权 激励 计划 开始 第三次 解锁 
2011/7/11,000063.SZ,中兴通讯 签 亿美元 银团贷款 协议 
2011/7/11,000063.SZ,中兴通讯 获 亿美元 银团贷款 
2011/7/11,000063.SZ,中兴 千多 员工 期权 再次 解锁 市值 亿多元 
2011/7/15,000063.SZ,中兴 计划 进军 欧美 手机 市场 
2011/7/20,000063.SZ,中兴 拟 联手 高端 运营商 致力 技术开发 
2011/7/20,000063.SZ,中兴 通信 获 斯里兰卡 电信 网络 改造 合同 
2011/7/20,000063.SZ,中兴通讯 万股 限售 股日 解禁 
2011/7/21,000063.SZ,中兴通讯 多 万股 期权 解禁 
2011/7/22,000063.SZ,中兴通讯 设立 亿 人民币 基金 鼓励 员工 创新 
2011/7/22,000063.SZ,中兴通讯 仍 有 巨大 发展 空间 
2011/7/25,000063.SZ,中兴通讯 出资 成立 财务 公司 
2011/7/26,000063.SZ,中兴通讯 拟 在 全球 建十所 创新 中心 
2011/7/27,000063.SZ,QiComm 成为 中兴通讯 英国 系统集成 合作伙伴 
2011/7/28,000063.SZ,中兴通讯 一季度 固网 终端 全球 增速 第一 
2011/7/29,000063.SZ,中兴通讯 计划 建设 分销 渠道 进入 英国 市场 
2011/8/3,000063.SZ,渤海 证券 继续 等待 通信 行业 基本面 明朗 
2011/8/10,000063.SZ,中兴通讯 上半年 实现 净利润 同比 降 
2011/8/10,000063.SZ,中兴通讯 上半年 净利润 同比 下降 
2011/8/10,000063.SZ,中兴通讯 中期 盈利 亿降 逾 一成 
2011/8/10,000063.SZ,中兴通讯 上半年 净利 同比 降 
2011/8/10,000063.SZ,未来 年 中兴通讯 将 细耕 埃塞俄比亚 电信 产业链 
2011/8/11,000063.SZ,东方 证券 中兴通讯 目标价 元 
2011/8/11,000063.SZ,申银万国 下调 中兴通讯 年 盈利 预测 
2011/8/11,000063.SZ,中金公司 关注 中兴通讯 股价 回调 或现 投资 机会 
2011/8/11,000063.SZ,中兴通讯 中期 营收 亿 手机 销量 居 全球 第五 
2011/8/12,000063.SZ,中兴通讯 利润 下滑 引发 股价 大跌 
2011/8/12,000063.SZ,中兴通讯 理性 看待 公司 产品 毛利率 短期 下滑 
2011/8/15,000063.SZ,受益 于 中兴通讯 采购 超声 电子 上半年 净利 增长 超 三成 
2011/8/15,000063.SZ,中兴通讯 毛利率 跌破 净利 下滑 股价 大跌 
2011/8/16,000063.SZ,中兴通讯 预计 全年收入 亿 买入 时机已到 
2011/8/24,000063.SZ,中兴通讯 智能手机 为 先锋 终端 业务 促成 长 
2011/8/24,000063.SZ,中兴通讯 智能手机 为 先锋 终端 业务 促成 长 
2011/8/25,000063.SZ,中兴通讯 再度 减持 国民 技术 套现 
2011/8/26,000063.SZ,中兴通讯 昂贵 的 扩张 是否 值得 
2011/8/26,000063.SZ,光通信 行业 迎来 十年 一遇 的 景气 周期 
2011/8/29,000063.SZ,美国 资本 集团 增持 中兴 至 
2011/8/30,000063.SZ,中兴通讯 聘任 曹巍为 证券 事务 代表 
2011/8/30,000063.SZ,中兴通讯 上半年 净利润 下降 
2011/8/30,000063.SZ,中兴通讯 上半年 净利润 同比 减少 
2011/8/30,000063.SZ,通信 行业 运营商 领衔 通信 板块 表现 强势 
2011/8/31,000063.SZ,光大 证券 三大 机遇 有望 成就 中兴通讯 未来 发展 
2011/8/31,000063.SZ,东方 证券 中兴通讯 目前 股价 是 中长期 买点 
2011/8/31,000063.SZ,国信 证券 建议 在 股价 回调 中 逐步 增仓 中兴通讯 
2011/8/31,000063.SZ,中兴通讯 规模 扩张 付出代价 
2011/8/31,000063.SZ,中兴通讯 规模 扩张 付出代价 
2011/9/1,000063.SZ,第一 创业 中兴通讯 未来 数年 业绩 将 确定性 增长 
2011/9/1,000063.SZ,申银万国 中兴通讯 下半年 国内 收入 增速 有望 恢复 
2011/9/1,000063.SZ,交银 国际 中兴通讯 毛利率 下滑 过快 
2011/9/1,000063.SZ,渤海 证券 关注 通信 行业 投资 增长 情况 以 确定 估值 拐点 
2011/9/2,000063.SZ,中兴通讯 业绩 增长 预期 有望 达到 推荐 评级 
2011/9/5,000063.SZ,中兴通讯 欧洲 手机 市场占有率 拟 升至 
2011/9/5,000063.SZ,中兴通讯 跌近 但 野村 续评 买入 上望 元 
2011/9/5,000063.SZ,野村 维持 中兴通讯 买进 评级 目标价 港元 
2011/9/5,000063.SZ,中兴通讯 公司 估值 处于 低位 强烈推荐 评级 
2011/9/6,000063.SZ,华泰 联合 本周 继续 看好 中国联通 和 中兴通讯 
2011/9/8,000063.SZ,投资 报告 中兴通讯 积极 执行 规模 为 王 战略 
2011/9/9,000063.SZ,券商 评级 给予 中兴通讯 买入 评级 
2011/9/9,000063.SZ,申银万国 中兴通讯 目标价 元 
2011/9/14,000063.SZ,中兴通讯 世界 前 三 就 在 前方 不远处 
2011/9/14,000063.SZ,第一 创业 中兴通讯 未来 毛利率 有望 逐步 上升 
2011/9/14,000063.SZ,中兴通讯 世界 前 三 就 在 前方 不远处 
2011/9/14,000063.SZ,东方 证券 建议 积极 配置 通信 传媒 行业 四大 个股 
2011/9/15,000063.SZ,中兴通讯 经营 战略 调整 后 利润率 有望 企稳 提升 股票 进入 配置 区间 
2011/9/15,000063.SZ,中金公司 中兴通讯 股价 下跌 空间 有限 目标价 元 
2011/9/16,000063.SZ,渤海 证券 关注 投资 释放 以 确定 通信 行业 拐点 出现 
2011/9/19,000063.SZ,中兴通讯 中标 乌拉圭 电信 全国 GPON 项目 
2011/9/19,000063.SZ,东方 证券 通信 及 传媒 行业 建议 配置 只 个股 
2011/9/20,000063.SZ,中兴通讯 获 布隆迪 国家 骨干网 项目 订单 
2011/9/22,000063.SZ,国泰君安 多重 利好 预示 通信 行业 投资 将 持续 提升 
2011/9/23,000063.SZ,中兴 拟 明年 季度 推出 G 手机 
2011/9/23,000063.SZ,中兴 拟 明年 二季度 在 发达国家 推 G 手机 
2011/9/23,000063.SZ,安信 证券 光通信 板块 明显 受益 通信 行业 十二五 规划 
2011/9/26,000063.SZ,中兴通讯 加紧 布阵 终端设备 
2011/9/26,000063.SZ,中兴 陈新宇 上半年 业务 产品 销售额 同比 增 
2011/9/26,000063.SZ,国泰君安 十二五 通信 行业 投资 将 偏向 于 宽带 领域 
2011/9/26,000063.SZ,国金 证券 推荐 通信 设备 行业 类 投资 组合 
2011/9/28,000063.SZ,中兴通讯 高速 互联网 测试 成功 
2011/9/29,000063.SZ,光大 证券 中兴通讯 合理 目标价 为元 
2011/9/30,000063.SZ,中兴通讯 双 驱动 新 增长 买入 
2011/9/30,000063.SZ,中兴通讯 新 市场 驱动 新 增长 给予 买入 评级 
2011/10/10,000063.SZ,野村 证券 下调 中兴通讯 目标价 至 港元 
2011/10/10,000063.SZ,光大 证券 通信 行业 短期内 难有 大幅 上涨 动力 
2011/10/12,000063.SZ,传 第三季度 业绩 不佳 中兴通讯 日 暴跌 近 
2011/10/12,000063.SZ,传三 季报 业绩 不佳 中兴通讯 暴跌 近 
2011/10/14,000063.SZ,中兴通讯 跨越 三道坎 缔造 公司 帝国 
2011/10/14,000063.SZ,中兴 为 ATT 公司 定制 智能手机 即将 上市 
2011/10/14,000063.SZ,中兴通讯 跨越 三道坎 缔造 公司 帝国 
2011/10/14,000063.SZ,国金 证券 中兴通讯 最佳 买点 已到 建议 坚定 买入 
2011/10/17,000063.SZ,兴业 证券 关注 未来 年 通信 行业 结构性 增长 机会 
2011/10/19,000063.SZ,海通 证券 通信 设备 行业 重点 推荐 只 个股 
2011/10/24,000063.SZ,兴业 证券 关注 通信 设备 行业 中 确定 结构性 增长 机会 
2011/10/24,000063.SZ,兴业 证券 通信 设备 行业 推荐 条 投资 主线 
2011/10/27,000063.SZ,公告 深圳 中兴 新 通讯 日 将 发行 亿年 期 公司债 
2011/10/27,000063.SZ,中兴通讯 前 三季度 净利润 同比 下降 
2011/10/28,000063.SZ,中兴通讯 Q 净利润 亿 终端 收入 同比 增 
2011/10/28,000063.SZ,申银万国 中兴通讯 目标价 元 
2011/10/28,000063.SZ,中兴 近期 不会 寻求 与 美 运营商 达成 网络协议 
2011/10/28,000063.SZ,中兴通讯 营收 增长 加速 和 毛利率 回升 是 亮点 乐观 看待 海外 扩张 进程 
2011/10/28,000063.SZ,国泰君安 中兴通讯 短期 业绩 不确定性 较大 
2011/10/31,000063.SZ,花旗 维持 中兴通讯 买入 评级 
2011/11/1,000063.SZ,中兴通讯 短期 汇兑 损失 不改 长期 向 好 趋势 
2011/11/2,000063.SZ,中兴 月 将 在 美 发售 高端 智能 手 ZTEWarp 
2011/11/3,000063.SZ,华泰 联合 中兴通讯 未来 毛利率 有望 回升 
2011/11/3,000063.SZ,中信 建投 板块 轮动 中 可 重点 关注 通信 行业 
2011/11/3,000063.SZ,海通 证券 通信 行业 将 有望 受益 相关 政策 
2011/11/4,000063.SZ,中兴通讯 累计 出售 近 万股 国民 技术 股份 
2011/11/4,000063.SZ,德银 维持 中兴通讯 买入 评级 
2011/11/9,000063.SZ,中兴通讯 WDM 技术 实现 多 信道 Tbs 大容量 超长 距 传输 
2011/11/9,000063.SZ,中兴通讯 助力 沃达丰 南非 子公司 Vodacom 商用 iVAS 解决方案 
2011/11/9,000063.SZ,发力 G 时代 中兴通讯 获个 LTE 商用 合同 
2011/11/9,000063.SZ,长城 证券 关注 通信 行业 估值 修复 中 结构性 机会 
2011/11/10,000063.SZ,发力 G 时代 中兴通讯 获个 LTE 商用 合同 
2011/11/11,000063.SZ,中兴通讯 已 出售 万股 国民 技术 股份 
2011/11/15,000063.SZ,中兴通讯 减持 又 快 又 狠 国民 技术 股价 不跌反涨 
2011/11/16,000063.SZ,中兴通讯 出售 国民 技术 股份 万股 
2011/11/16,000063.SZ,中兴通讯 TDD 技术 再 获 中国专利 金奖 
2011/11/16,000063.SZ,广发 证券 通信 设备 行业 看好 只股 
2011/11/17,000063.SZ,中兴通讯 征战 欧美 收入 增长 冲击 
2011/11/17,000063.SZ,尚乘 财富 建议 买入 中兴通讯 目标价 元 
2011/11/17,000063.SZ,中兴通讯 减持 国民 技术 获益 万 
2011/11/17,000063.SZ,中兴通讯 征战 欧美 今年 收入 增长 冲击 
2011/11/18,000063.SZ,美国会 情报 特委会 就 安全 威胁 调查 华为 中兴 
2011/11/21,000063.SZ,信 达 国际 建议 趁低 吸纳 中兴通讯 
2011/11/21,000063.SZ,中兴通讯 美国 现在 和 未来 都 将 是 战略 市场 
2011/11/21,000063.SZ,东方 证券 中兴通讯 股价 安全 边际 充分 
2011/11/22,000063.SZ,遭美 安全性 调查 中兴通讯 公司 遵守 法纪 值得 信赖 
2011/11/22,000063.SZ,中兴通讯 回应 遭美 调查 
2011/11/22,000063.SZ,中兴通讯 拟 投资 支持 中国联通 电子书 业务 
2011/11/22,000063.SZ,中兴通讯 回应 遭美 调查 
2011/11/23,000063.SZ,中兴通讯 减持 国民 技术 万股 股票 
2011/11/23,000063.SZ,中兴通讯 出售 国民 技术 股份 万股 
2011/11/23,000063.SZ,中兴通讯 WLAN 获 山东 移动 近期 集采 份额 
2011/11/23,000063.SZ,中兴通讯 获 山东 移动 WLAN 集采 份额 
2011/11/23,000063.SZ,长城 证券 通信 行业 强烈推荐 中兴通讯 和 大富 科技 
2011/11/24,000063.SZ,中兴通讯 半年 内次 减持 国民 技术 
2011/11/24,000063.SZ,瑞信 维持 中兴 优于 大 市 评级 目标价 港元 
2011/11/28,000063.SZ,中兴通讯 还 将 保持 高 增长 
2011/11/28,000063.SZ,中兴通讯 还 将 保持 高 增长 
2011/12/1,000063.SZ,中兴通讯 承建 宽带 互动 新 媒体 实验室 
2011/12/1,000063.SZ,东方 证券 中兴通讯 股价 安全 边际 充分 
2011/12/1,000063.SZ,渤海 证券 通信 行业 推荐 只 个股 
2011/12/2,000063.SZ,郭家耀 中兴通讯 规模 持续 壮大 
2011/12/2,000063.SZ,中兴通讯 土耳其 建 海外 采购 中心 
2011/12/6,000063.SZ,中金公司 建议 在 年 季度 重配 通信 设备 行业 
2011/12/7,000063.SZ,中信证券 通信 行业 增长 确定性 增强 
2011/12/13,000063.SZ,中兴 新于 上交所 挂牌 交易 
2011/12/14,000063.SZ,中兴通讯 拟 为 中兴 法国 提供 不 超过 万 欧元 担保 
2011/12/14,000063.SZ,兴业 证券 通信 行业 将 享受 相关 利好 政策 
2011/12/15,000063.SZ,聚飞 光电 过会 成功 中兴通讯 间接 参股 
