Date,Bid,Descript
2016/12/1,000651.SZ,宝能系 增持 格力电器 白色 家电 板块 受刺激 上扬 
2016/12/1,000651.SZ,格力电器 将 被 举牌 前海 人寿 潜伏 一年 后 开始 敲门 
2016/12/1,000651.SZ,险资 再 出击 这次 是 格力 道 达 早评 
2016/12/1,000651.SZ,格力电器 融资 余额 为 较 前 一日 减少 
2016/12/1,000651.SZ,董明珠 最 担心 的 事 还是 发生 了 前海压 哨 偷袭 格力 
2016/12/1,000651.SZ,前 海 人寿 持 格力电器 至少 
2016/12/1,000651.SZ,晨会 纪要 边缘 计算 前景 广阔 前 海 人寿 大举 买入 格力电器 
2016/12/1,000651.SZ,前 海 人寿 大举 买入 格力电器 低 估值 家电 龙头 受 关注 
2016/12/1,000651.SZ,格力 会 是 险资下 一个 标的 中金称 被 举牌 是 大 概率 事件 
2016/12/1,000651.SZ,上市公司 正 负面新闻 前 海 人寿 持股 格力电器 比例 增至 中国联通 混改 试点 事项 未获 最终 批准 
2016/12/1,000651.SZ,前 海 人寿 持股 格力 逼近 举牌 线 董明珠 该 如何 应对 
2016/12/1,000651.SZ,前 海 人寿 悄悄 进村 对 格力电器 持股 已超 
2016/12/1,000651.SZ,格力电器 今日 复牌 前海 人寿 持股 比例 靠近 举牌 线 
2016/12/1,000651.SZ,前 海 人寿 兵临 举牌 线 格力电器 高管 同时 抢筹 
2016/12/1,000651.SZ,热点 追踪 水利 服务 现代农业 客车 用 三元 锂电池 明年 或 解禁 智能 制造 规划 发布 在 即 低 估值 家电 龙头 受 关注 港口 整合 即将 提交 审议 
2016/12/2,000651.SZ,深交所 函询 宝能系 要求 其 说明 是否 有意 参与 格力电器 经营 管理 
2016/12/2,000651.SZ,深交所 发函 前 海 人寿 未来 个 月 是否 增减 持 格力电器 
2016/12/2,000651.SZ,深交所 追问 前 海 人寿 与 一致 行动 人 合计 持有 格力电器 是否 达到 
2016/12/2,000651.SZ,深交所 追问 前 海 人寿 合计 持股 格力电器 比例 是否 达到 
2016/12/2,000651.SZ,天风 视点 格力电器 频遭 险资 举牌 公司 价值 值得 重视 
2016/12/2,000651.SZ,东北 证券 上调 格力电器 评级 至 买入 
2016/12/2,000651.SZ,格力 放量 大涨 要 不要 跟进 等 举牌 
2016/12/2,000651.SZ,格力电器 融资 余额 为 较 前 一日 骤增 
2016/12/2,000651.SZ,格力电器 险资 大幅 增持 空调 库存 拐点 
2016/12/2,000651.SZ,环保 理念 托举 体育精神 格力 冠名 环 广西 自行车 世巡赛 
2016/12/2,000651.SZ,董明珠 最 担心 的 事 发生 了 前海 人寿 持股 格力 逼近 举牌 线 
2016/12/2,000651.SZ,前 海 人寿 增持 至 格力 半月 大涨 近 四成 
2016/12/2,000651.SZ,野蛮 人 敲门 格力 董明珠 面临 艰难 抉择 
2016/12/2,000651.SZ,格力电器 复牌 大涨 家电行业 吸引 资金 关注 
2016/12/2,000651.SZ,野蛮 人 复活 格力 遭准 举牌 董 小姐 应对 策略 猜想 
2016/12/3,000651.SZ,董明珠 谈 资本 敲门 格力电器 如果 他们 破坏 中国 制造 会 成为 罪人 
2016/12/3,000651.SZ,想当 格力 二 股东 业内 称姚 振华 至少 还 得 砸 亿 
2016/12/3,000651.SZ,天 拿下 格力电器 三 股东 姚 振华 要 做 二 股东 还 得 砸 多少 
2016/12/3,000651.SZ,要 做 格力 二 股东 姚 振华 得 砸 多少 业内 称 至少 还 得 亿 
2016/12/3,000651.SZ,市值 陡增 亿 诱因 探秘 格力电器 估值 迎 重构 
2016/12/4,000651.SZ,格力电器 前 海 人寿 持股 未 超过 
2016/12/4,000651.SZ,前 海 人寿 持股 格力电器 未达 尚无 参与 公司 经营 管理 计划 
2016/12/4,000651.SZ,前 海 人寿 持有 格力电器 股份 未达 尚无 参与 公司 经营 管理 计划 
2016/12/4,000651.SZ,格力电器 董明珠 回应 野蛮 人 敲门 
2016/12/4,000651.SZ,本周 交易所 封 问询 函 格力电器 和 ST 公司 获 重点 关注 
2016/12/4,000651.SZ,本周 交易所 封 问询 函 重点 关注 格力电器 和 ST 公司 保壳 
2016/12/4,000651.SZ,前 海 人寿 周六 深夜 火速 回复 深交所 对 格力电器 持股 未 超过 
2016/12/4,000651.SZ,前 海 人寿 火速 回复 深交所 格力电器 相关 情况 
2016/12/4,000651.SZ,刘士余 批评 险资后 前海 人寿 回复 深交所 格力 相关 情况 
2016/12/4,000651.SZ,刘士 余怒 批 野蛮 人后 前海 人寿 火速 回复 深交所 增持 格力 相关 情况 
2016/12/4,000651.SZ,格力 还 在 选择 航向 对手 已经 在 努力 奔跑 了 
2016/12/5,000651.SZ,侃财 丨 格力 大跌 你 选择 喊 她 喝水 还是 牵 她 的 手 
2016/12/5,000651.SZ,深交所 上周 已 重点 监控 举牌 概念股 万科 A 格力电器 被 点名 
2016/12/5,000651.SZ,被 吓 跌停 的 格力电器 成 外资 最爱 股深 股通 席位 扫货 
2016/12/5,000651.SZ,格力电器 跌停 成交 逾 机构 出逃 
2016/12/5,000651.SZ,深交所 上周 对 格力电器 等 举牌 概念 重点 监控 
2016/12/5,000651.SZ,深交所 上周 对 万科 A 格力电器 等 举牌 概念 股票 进行 重点 监控 
2016/12/5,000651.SZ,格力电器 龙虎榜 数据 
2016/12/5,000651.SZ,格力电器 龙虎榜 深股通 专用 席位 扫货近 亿 
2016/12/5,000651.SZ,格力电器 跌停 深股通 专用 席位 扫货 
2016/12/5,000651.SZ,格力电器 深股通 专用 席位 大买 
2016/12/5,000651.SZ,深港 通 开通 对冲 刘士余 喊话 沪 指跌 格力电器 跌停 
2016/12/5,000651.SZ,刘士余 讲话 敲打 野蛮 人 格力电器 一度 跌停 
2016/12/5,000651.SZ,快讯 险资 举牌 股 惨遭 血洗 格力电器 盘中 封 跌停 
2016/12/5,000651.SZ,举牌 概念股 遭闷 杀 格力电器 万科 A 大幅 回调 
2016/12/5,000651.SZ,融资 客 逆势 抢筹 格力电器 融资 净 买入 逾 
2016/12/5,000651.SZ,格力电器 融资 余额 为 较 前 一日 骤增 
2016/12/5,000651.SZ,格力电器 冲高 回落 前 海 人寿 火速 说明 
2016/12/5,000651.SZ,格力 与 野蛮 人 进退 间 关系 微妙 宝能 系称 短期内 不会 参与 公司 
2016/12/6,000651.SZ,格力电器 蝉联 深股通 成交 最 活跃 个股 今日 买入 
2016/12/6,000651.SZ,深交所 万科 A 格力电器 等 交易 情况 被 重点 监控 
2016/12/6,000651.SZ,格力电器 快速 拉 升涨 逾 盘中 现 万手 大单 
2016/12/6,000651.SZ,格力电器 融资 余额 为 较 前 一日 减少 
2016/12/6,000651.SZ,董明珠 喊话 资本 不要 做 罪人 格力 举牌 危机 或现 转机 
2016/12/6,000651.SZ,深港 通 开通 首日 格力电器 跌停 港资 北上 扫货 
2016/12/6,000651.SZ,基金 持股 市值 排名 第六 格力电器 异动 
2016/12/7,000651.SZ,格力电器 融资 余额 为 较 前 一日 骤增 
2016/12/7,000651.SZ,格力电器 二级 市场 上演 惊魂 记 击退 野蛮 人 还 需出 大招 
2016/12/8,000651.SZ,格力电器 今日 大宗 交易 成交 万股 成交价 元 折价 
2016/12/8,000651.SZ,外资 借道 深 股通 四天 共净 买入 格力电器 
2016/12/8,000651.SZ,格力电器 融资 余额 为 较 前 一日 增长 
2016/12/8,000651.SZ,头条 保监会 介入 调查 险资 格力电器 就 安全 啦 董明珠 仍 在 苦 等 雪中送炭 
2016/12/9,000651.SZ,前 海 人寿 投资 格力 属于 正常 财务 投资 未来 将 不再 增持 
2016/12/9,000651.SZ,前 海 人寿 年 开始 投资 格力 属 正常 财务 投资 
2016/12/9,000651.SZ,这 叫 分手 快乐 董明珠 松 了 口气 前 海 人寿 不再 增持 格力电器 择机 逐步 退出 
2016/12/9,000651.SZ,董明珠 又 赢 了 姚 振华 不再 增持 格力电器 两次 被 刀下留人 所救 
2016/12/9,000651.SZ,前 海 人寿 未来 将 不再 增持 格力电器 股票 
2016/12/9,000651.SZ,前 海 人寿 承诺 未来 不再 增持 格力电器 将会 逐步 择机 退出 
2016/12/9,000651.SZ,前 海 人寿 承诺 未来 将 不再 增持 格力电器 择机 逐步 退出 
2016/12/9,000651.SZ,融资 客 小步 返场 银行 家电 成 标配 
2016/12/10,000651.SZ,格力电器 低 估值 高 股息 的 长线 品种 
2016/12/10,000651.SZ,董明珠 破坏 实体 经济 就是 罪人 前 海 人寿 不买 格力 了 
2016/12/10,000651.SZ,董明珠 谁 说 我 格力 手机 失败 了 新能源 汽车 我 一定 会 做 
2016/12/10,000651.SZ,前 海 人寿 挥别 格力电器 董明珠 心儿 敞亮 了 
2016/12/12,000651.SZ,港股 通 深港 通 关键词 抄底 北上 抢 格力 南下 抄酷 派 附 港股 标的 推荐 
2016/12/12,000651.SZ,前 海 人寿 举牌 警报 解除 格力电器 大跌 逾 
2016/12/12,000651.SZ,举牌 概念股 集体 低开 格力电器 跌近 
2016/12/12,000651.SZ,格力电器 融资 余额 为 较 前 一日 减少 
2016/12/12,000651.SZ,格力电器 暂解 被 举牌 警报 董明珠 重申 无论如何 都 要 造车 
2016/12/12,000651.SZ,深股通 资金 逢 低 买入 多只 家电 股 
2016/12/12,000651.SZ,长江 家电 周度 观点 低 估值 蓝筹 及 高 成长 厨电 仍 是 目前 板块 最优 选择 
2016/12/13,000651.SZ,深股通 借着 大跌 在 低吸 这些 股 格力 美的 洋河 受宠 
2016/12/13,000651.SZ,北上 资金 再度 扫货 格力电器 深港 通 开通 以来 净 买入 
2016/12/13,000651.SZ,前 员工 谈 格力 有表 忠心 的 氛围 对 董明珠 的 感情 很 复杂 
2016/12/14,000651.SZ,北上 资金 再度 扫货 格力电器 深港 通 开通 以来 净 买入 逾 
2016/12/15,000651.SZ,董明珠 险资 举牌 格力 会 让 小股民 成 潜在 受害者 
2016/12/15,000651.SZ,格力电器 融资 余额 为 较 前 一日 减少 
2016/12/16,000651.SZ,格力电器 成 深港 通 绝对 明星 股亿 北上 资金 疯狂 扫货 
2016/12/16,000651.SZ,是 什么 让 董 小姐 押 上 全部 身家 卖身 格力 不成 银隆 准备 自己 上市 
2016/12/16,000651.SZ,格力 造车 不成 自己 来 董明珠 扯 上 王健林 刘强 东 等 亿投 珠海 银隆 
2016/12/17,000651.SZ,年过花甲 的 董明珠 将 带领 格力 迎来 第二 春 
2016/12/19,000651.SZ,格力电器 称 暂时 不会 对 空调 产品 调价 
2016/12/19,000651.SZ,格力电器 称 暂时 不会 对 空调 产品 调价 
2016/12/20,000651.SZ,揭秘 董明珠 为何 给 格力电器 全员 加薪 真正 原因 首 曝光 
2016/12/21,000651.SZ,董明珠 悄然 增持 两 万股 格力电器 股票 耗资 万元 
2016/12/21,000651.SZ,格力电器 董明珠 增持 万股 
2016/12/21,000651.SZ,董明珠 周二 增持 万股 格力电器 成交 均价 元股 
2016/12/21,000651.SZ,格力电器 价值 底部 盈利 回升 
2016/12/21,000651.SZ,聪明 钱 抄底 外资 买 家电 融资 客 抢银行 
2016/12/22,000651.SZ,格力电器 大宗 交易 逾 万股 成交 价格低 至 规定 下限 
2016/12/22,000651.SZ,格力电器 今日 大宗 交易 成交 万股 成交价 元 折价 
2016/12/22,000651.SZ,格力电器 日 盘中 现 大宗 交易 
2016/12/22,000651.SZ,格力电器 遭八 八折 抛售 大宗 交易 成交 
2016/12/22,000651.SZ,上市公司 正 负面新闻 国海 证券 与 债券 事件 涉事 机构 达成 共识 董明珠 增持 格力电器 万股 
2016/12/23,000651.SZ,倾其所有 投资 银隆 董明珠 会 在 格力 呆 多久 
2016/12/23,000651.SZ,快讯 格力电器 遭折 抛售 股价 早盘 跌 逾 
2016/12/23,000651.SZ,万科 南 玻 格力电器 等 相继 争斗 股权 之争 高潮迭起 
2016/12/24,000651.SZ,董明珠 退休 与否 年 格力电器 董事会 选举 成 关键 节点 
2016/12/26,000651.SZ,举牌 概念 异动 万科 A 格力电器 逆市 翻红 
2016/12/27,000651.SZ,格力电器 溢价 大宗 交易 逾 千万 股 
2016/12/27,000651.SZ,格力电器 频现 千万 股 大宗 交易 资金 交锋 趋于 激烈 
2016/12/27,000651.SZ,格力电器 今日 大宗 交易 成交 万股 成交价 元 折价 
2016/12/27,000651.SZ,格力电器 大宗 交易 溢价 成交 亿 
2016/12/27,000651.SZ,格力电器 大宗 交易 溢价 成交 亿 
2016/12/28,000651.SZ,格力电器 再现 大宗 交易 交易 席位 仍 是 老面孔 
2016/12/29,000651.SZ,明星 企业家 也 炒股 董明珠 近年 次 买 格力 马云 持续 抛 华谊 
2016/12/29,000651.SZ,格力电器 董事长 董明珠 成为 网红 其实 我 挺 骄傲 的 
2016/12/29,000651.SZ,格力电器 融资 余额 为 较 前 一日 增长 
2016/12/29,000651.SZ,看好 评级 年 家电行业 投资 策略 报告 消费 升级 下 的 择优 配置 
2016/12/30,000651.SZ,格力空调 宣称 年 不 涨价 
2016/12/30,000651.SZ,董明珠 被免 格力 集团 董事长 新一轮 博弈 悄然 展开 
2016/12/30,000651.SZ,董明珠 逢 大跌 就 买 两年 来次 买入 格力电器 
2017/1/3,000651.SZ,格力电器 融资 余额 为 较 前 一日 减少 
2017/1/4,000651.SZ,深港 通已 满月 外资 青睐 格力 美的 五粮液 洋河 股份 
2017/1/5,000651.SZ,深港 通 满月 格力电器 美的 股份 五粮液 最受 外资 青睐 
2017/1/6,000651.SZ,深港 通 满月 北上 抢夺 蓝筹股 家电 板块 成为 大 热门 
2017/1/9,000651.SZ,格力电器 要求 全员 买 格力 手机 回应 称非 强制 规定 
2017/1/9,000651.SZ,格力电器 回应 并非 强制 全员 使用 格力 手机 
2017/1/9,000651.SZ,消息 称 格力 员工 涨 千元 工资 之后 被 要求 购买 格力 手机 
2017/1/9,000651.SZ,格力 工资 涨 了 元 之后 员工 被 要求 必须 买 格力 手机 
2017/1/9,000651.SZ,长江 家电 周度 观点 板块 稳健 依旧 估值 优势 犹存 
2017/1/9,000651.SZ,长江 家电 核心 观点 板块 稳健 依旧 估值 优势 仍存 
2017/1/10,000651.SZ,董明珠 格力 年终奖 平均 每人 万 还给 他们 送 了 部手机 
2017/1/10,000651.SZ,格力 回应 全员 使用 格力 手机 是 年终 实物 福利 
2017/1/10,000651.SZ,网 曝 格力 要求 员工 买手机 格力 回应 非 强制 
2017/1/10,000651.SZ,格力 要求 全员 用 自家 手机 回应 称 实为 年终奖 的 一种 
2017/1/10,000651.SZ,家用电器 行业 周报 国产 家电 品牌 竞争力 提升 
2017/1/11,000651.SZ,董明珠 获选 年度 经济 人物 称 格力空调 坚持 不 涨价 
2017/1/12,000651.SZ,董 阿姨 放狠话 格力空调 不 涨价 其它 家 也 别 想 钛 晨报 
2017/1/14,000651.SZ,格力 全员 春节 后须 用 格力 手机 董明珠 我 就 强制 怎么样 
2017/1/14,000651.SZ,格力 年终奖 人均 万元 以上 春节 后 全员 须用 格力 手机 
2017/1/15,000651.SZ,董明珠 又 放大 招 员工 人均 年终奖 万 以上 加送 格力 手机 
2017/1/16,000651.SZ,董明珠 押注 珠海 银隆能 催生 中国 马斯克 吗 格力 明年 换届 存 变数 
2017/1/17,000651.SZ,董明珠 昨日 增持 格力电器 万股 耗资 逾 万元 
2017/1/18,000651.SZ,董明珠 再度 增持 格力电器 斥资 万元 买入 万股 
2017/1/18,000651.SZ,家电 股早 盘 活跃 董明珠 增持 利好 刺激 格力电器 涨超 
2017/1/18,000651.SZ,董明珠 斥资 万元 增持 格力电器 短期内 已 增持 两次 
2017/1/18,000651.SZ,上市公司 正 负面新闻 董明珠 耗资 逾 万 增持 格力电器 宝钢股份 净利 预增 
2017/1/18,000651.SZ,董明珠 再度 增持 买 逾 万元 格力电器 股票 
2017/1/18,000651.SZ,招商 家电 透过 景气 的 迷雾 周 观点 w 
2017/1/18,000651.SZ,招商 家电 天天 悦阅 
2017/1/18,000651.SZ,光大 零售 家电行业 每日 动态 
2017/1/19,000651.SZ,董明珠 发 格力 手机 了 员工 朋友 圈里 晒图 人手 一台 
2017/1/20,000651.SZ,看好 公司 未来 发展 董明珠 一年 次 共 耗资 千万元 增持 格力电器 
2017/1/20,000651.SZ,看好 公司 未来 发展 董明珠 一年 次 共 耗资 千万元 增持 格力电器 
2017/1/20,000651.SZ,招商 家电 天天 悦阅 
2017/1/22,000651.SZ,原材料 涨价 与 环保 风暴 家电业 面临 艰难 时刻 
2017/1/23,000651.SZ,格力电器 融资 余额 为 较 前 一日 减少 
2017/1/24,000651.SZ,格力 手机 年 继续 做 董明珠 做 手机 的 方式 可能 想不到 
2017/1/24,000651.SZ,格力 给 员工 发手机 被 低价 转卖 回应 称年 会 继续 做 手机 
2017/1/24,000651.SZ,格力电器 回应 员工 网上 卖 格力 手机 可能性 不 大 
2017/1/26,000651.SZ,格力电器 目前 调查 显示 福利 手机 并非 被 员工 低价 转售 
2017/1/26,000651.SZ,实物 奖金 成 家电 上市公司 年终奖 特色 格力 董明珠 发手机 引来 霸王 条款 争议 
2017/2/3,000651.SZ,格力电器 融资 余额 为 较 前 一日 减少 
2017/2/6,000651.SZ,董明珠 今年 格力 将 加快 智能 装备 打开 新 增长 空间 
2017/2/6,000651.SZ,董明珠 今年 格力 将 加快 智能 装备 和 模具 市场 拓展 打开 新 增长 空间 
2017/2/7,000651.SZ,格力 与 天津市 战略 合作 还 捎 上 了 董明珠 持股 的 珠海 银隆 
2017/2/7,000651.SZ,董明珠 造车 梦 圆 格力 将 在 天津 建新 能源 电池 及 汽车产业 基地 
2017/2/7,000651.SZ,董明珠 宣布 格力 汽车空调 要来 了 美的 格力 或 又 掀 大战 
2017/2/7,000651.SZ,李鸿忠 会见 格力 董事长 董明珠 打造 新能源 电池 基地 
2017/2/7,000651.SZ,天津 与 格力 签署 战略 合作 框架 协议 打造 智能 电器 基地 
2017/2/7,000651.SZ,格力 手机 扎堆 上 闲鱼 遭 低价 抛售 董 小姐 怒下 赎回 令 
2017/2/8,000651.SZ,年 中央空调 品牌 成绩单 出炉 格力 稳居 行业 第一 
2017/2/8,000651.SZ,董明珠 携银隆 天津 建厂 格力 同时 进军 汽车空调 
2017/2/8,000651.SZ,格力 银隆 携手 天津 建厂 董明珠 再 为 造车 梦 充值 
2017/2/9,000651.SZ,格力 切入 车载 空调 
2017/2/9,000651.SZ,董明珠 谈 格力 新 计划 进军 汽车空调 领域 
2017/2/12,000651.SZ,董明珠 回应 被 免去 格力 集团 董事长 感谢 消费者 支持 
2017/2/13,000651.SZ,格力电器 融资 余额 为 较 前 一日 减少 
2017/2/13,000651.SZ,格力电器 与 银隆 再度 尝试 牵手 专家 称 董明珠 今年 还 将 出大招 
2017/2/13,000651.SZ,大 消费 板块 板块 震荡 走强 白酒 家电 稳步 运行 
